City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Kambove,CD,2022-05-11 19:57:34,-10.8764,26.5969,61.68,73,8,2.82
296,Amahai,ID,2022-05-11 19:57:34,-3.3333,128.9167,78.62,85,100,5.21
297,Batemans Bay,AU,2022-05-11 19:57:34,-35.7167,150.1833,61.11,98,100,1.74
298,Sola,VU,2022-05-11 19:57:35,-13.8833,167.55,80.74,79,100,26.57
299,Sao Paulo De Olivenca,BR,2022-05-11 19:57:35,-3.3783,-68.8725,81.45,93,56,3.42
300,Podujevo,XK,2022-05-11 19:57:36,42.9106,21.1931,59.95,86,13,1.99
301,Kruisfontein,ZA,2022-05-11 19:57:36,-34.0033,24.7314,53.6,85,0,5.93
302,West Odessa,US,2022-05-11 19:57:36,31.8424,-102.4988,89.69,42,1,25.1
303,Pompeia,BR,2022-05-11 19:57:37,-22.1086,-50.1717,77.49,84,99,10.09
304,Barrow,US,2022-05-11 19:53:35,71.2906,-156.7887,29.73,86,100,17.72
305,Mandalgovi,MN,2022-05-11 19:57:37,45.7625,106.2708,30.13,40,20,11.1
306,Novoagansk,RU,2022-05-11 19:57:38,61.9449,76.6625,49.6,68,100,8.84
307,Kaseda,JP,2022-05-11 19:57:38,31.4167,130.3167,70.25,94,100,10.89
308,Pangnirtung,CA,2022-05-11 19:57:39,66.1451,-65.7125,28.4,80,0,10.36
309,Hondo,JP,2022-05-11 19:57:39,32.45,130.2,67.08,96,100,8.1
310,Catio,GW,2022-05-11 19:57:40,11.2833,-15.25,78.89,69,12,9.69
311,Shache,CN,2022-05-11 19:57:40,38.4167,77.2406,74.71,29,39,21.65
312,Juegang,CN,2022-05-11 19:57:41,32.3174,121.1855,63.99,83,100,11.54
313,Buraydah,SA,2022-05-11 19:57:41,26.326,43.975,86.45,13,0,10.47
314,Miles City,US,2022-05-11 19:56:03,46.4083,-105.8406,52.77,76,100,13.8
315,Broome,US,2022-05-11 19:57:42,42.2506,-75.833,79.81,40,0,7.81
316,Doume,CM,2022-05-11 19:57:42,4.2333,13.45,68.61,99,100,1.88
317,Jiuquan,CN,2022-05-11 19:57:43,39.7432,98.5174,53.38,35,96,6.06
318,Nakhon Phanom,TH,2022-05-11 19:57:43,17.3333,104.4167,75.58,87,98,3.27
319,Tromso,NO,2022-05-11 19:57:43,69.6496,18.957,39.22,93,75,10.36
320,Jalu,LY,2022-05-11 19:58:44,29.0331,21.5482,77.56,32,100,11.99
321,Port Moresby,PG,2022-05-11 19:58:44,-9.4431,147.1797,76.42,94,40,5.75
322,Trairi,BR,2022-05-11 19:58:45,-3.2778,-39.2689,76.64,91,84,6.76
323,Leshukonskoye,RU,2022-05-11 19:58:45,64.8989,45.7622,42.58,80,99,4.61
324,Margate,GB,2022-05-11 19:58:46,51.3813,1.3862,56.7,83,31,3.0
325,Hami,CN,2022-05-11 19:58:46,42.8,93.45,68.25,18,100,23.76
326,Ekhabi,RU,2022-05-11 19:58:46,53.5102,142.9671,31.78,93,100,12.66
327,Zeya,RU,2022-05-11 19:58:47,53.75,127.2667,38.41,91,100,2.3
328,Swellendam,ZA,2022-05-11 19:58:47,-34.0226,20.4417,55.8,81,0,5.68
329,Oktyabrskiy,RU,2022-05-11 19:58:48,54.4815,53.471,41.7,77,6,8.12
330,Zhigansk,RU,2022-05-11 19:58:48,66.7697,123.3711,34.81,99,100,7.58
331,Chapais,CA,2022-05-11 19:58:49,49.7834,-74.8492,73.18,22,55,13.69
332,Yinchuan,CN,2022-05-11 19:58:49,38.4681,106.2731,54.88,46,100,19.08
333,Finnsnes,NO,2022-05-11 19:58:50,69.2296,17.9811,39.81,99,100,4.47
334,Ozernovskiy,RU,2022-05-11 19:58:50,51.5,156.5167,41.5,68,22,5.37
335,Ixtapa,MX,2022-05-11 19:55:33,20.7,-105.2,94.78,34,3,9.24
336,Leningradskiy,RU,2022-05-11 19:58:51,69.3833,178.4167,27.0,90,100,2.3
337,Isoka,ZM,2022-05-11 19:58:51,-10.1606,32.6335,59.38,78,5,0.29
338,Makakilo City,US,2022-05-11 19:58:23,21.3469,-158.0858,78.57,62,75,13.8
339,Udachnyy,RU,2022-05-11 19:58:51,66.4167,112.4,35.46,86,100,13.42
340,Mushie,CD,2022-05-11 19:58:52,-3.0167,16.9,72.7,97,100,2.75
341,Faanui,PF,2022-05-11 19:58:52,-16.4833,-151.75,81.72,76,19,17.98
342,Jyvaskyla,FI,2022-05-11 19:58:53,62.2415,25.7209,50.34,79,0,5.75
343,Rocha,UY,2022-05-11 19:58:53,-34.4833,-54.3333,58.6,62,100,12.5
344,Gizo,SB,2022-05-11 19:58:53,-8.103,156.8419,82.53,77,100,8.97
345,Brufut,GM,2022-05-11 19:58:54,13.3814,-16.7518,77.09,78,0,10.36
346,Antofagasta,CL,2022-05-11 19:55:44,-23.65,-70.4,63.68,70,4,6.98
347,Labrea,BR,2022-05-11 19:58:55,-7.2586,-64.7981,82.9,73,100,2.53
348,Lompoc,US,2022-05-11 19:58:56,34.6391,-120.4579,73.56,60,0,24.0
349,Iberia,US,2022-05-11 19:58:56,29.9502,-91.7507,89.06,41,0,5.97
350,Mahibadhoo,MV,2022-05-11 19:58:57,3.7833,72.9667,83.44,79,100,19.75
351,Panguna,PG,2022-05-11 19:58:58,-6.3164,155.4848,67.3,96,99,1.74
352,Batsfjord,NO,2022-05-11 19:58:58,70.6345,29.7185,37.33,93,75,11.5
353,Terney,RU,2022-05-11 19:58:59,45.0503,136.6092,46.96,52,92,4.68
354,Geraldton,AU,2022-05-11 19:58:59,-28.7667,114.6,63.01,94,100,8.05
355,Trinidad,BO,2022-05-11 19:59:00,-14.8333,-64.9,69.78,94,100,9.22
356,Tarbagatay,RU,2022-05-11 19:59:01,51.4803,107.3602,38.73,59,92,2.06
357,Inhambane,MZ,2022-05-11 19:59:02,-23.865,35.3833,67.98,94,0,0.0
358,Russell,US,2022-05-11 19:55:20,32.3502,-85.1999,85.96,39,0,3.44
359,Altamont,US,2022-05-11 19:59:02,42.2068,-121.7372,52.39,36,10,3.0
360,Port Blair,IN,2022-05-11 19:59:03,11.6667,92.75,82.44,78,40,6.91
361,Kotelnikovo,RU,2022-05-11 19:59:04,47.6317,43.1461,51.33,71,100,18.9
362,Los Llanos De Aridane,ES,2022-05-11 19:59:04,28.6585,-17.9182,65.95,89,20,4.0
363,Butaritari,KI,2022-05-11 19:59:05,3.0707,172.7902,80.67,76,99,10.0
364,Esperance,AU,2022-05-11 19:59:06,-33.8667,121.9,67.84,47,100,6.42
365,Talnakh,RU,2022-05-11 19:59:07,69.4865,88.3972,29.21,98,100,6.08
366,Tautira,PF,2022-05-11 19:59:08,-17.7333,-149.15,81.01,79,18,17.43
367,Sao Francisco,BR,2022-05-11 20:00:08,-15.9486,-44.8644,81.81,25,97,4.41
368,Mayna,RU,2022-05-11 20:00:09,54.1135,47.6231,37.83,93,66,4.79
369,Mogadishu,SO,2022-05-11 20:00:10,2.0371,45.3438,81.7,82,6,13.67
370,Conway,US,2022-05-11 19:59:43,35.0887,-92.4421,93.7,66,7,6.91
371,Bodden Town,KY,2022-05-11 20:00:11,19.2833,-81.25,82.92,74,30,16.78
372,Parana,AR,2022-05-11 20:00:11,-31.732,-60.5238,72.5,64,31,5.86
373,Broken Hill,AU,2022-05-11 19:58:01,-31.95,141.4333,56.91,100,100,5.75
374,Spassk-Ryazanskiy,RU,2022-05-11 20:00:12,54.4072,40.3806,48.13,89,100,10.29
375,Marsh Harbour,BS,2022-05-11 20:00:13,26.5412,-77.0636,74.61,68,8,14.25
376,Betare Oya,CM,2022-05-11 20:00:13,5.6,14.0833,69.08,96,100,1.21
377,Suntar,RU,2022-05-11 20:00:14,62.1444,117.6319,34.36,97,31,2.89
378,Marawi,PH,2022-05-11 20:00:15,7.9986,124.2928,69.17,93,82,1.86
379,Beinamar,TD,2022-05-11 20:00:16,8.6698,15.3813,88.61,40,83,2.37
380,Amapa,BR,2022-05-11 19:56:43,1.0,-52.0,80.31,79,92,1.99
381,Sulangan,PH,2022-05-11 20:00:16,11.1373,123.7228,82.26,78,45,6.93
382,Kuytun,RU,2022-05-11 20:00:17,54.3419,101.5036,35.8,52,0,5.79
383,Ust-Nera,RU,2022-05-11 20:00:17,64.5667,143.2,21.24,85,15,6.69
384,Asau,RO,2022-05-11 20:00:18,46.4333,26.4,56.32,87,100,5.01
385,Kaitangata,NZ,2022-05-11 20:00:19,-46.2817,169.8464,43.65,86,7,8.19
386,Wynyard,AU,2022-05-11 20:00:19,-41.0,145.7167,60.96,83,100,10.85
387,Palmer,US,2022-05-11 20:00:20,42.1584,-72.3287,77.58,33,3,5.01
388,Idaho Falls,US,2022-05-11 19:57:43,43.4666,-112.0341,63.0,29,1,5.01
389,Madison,US,2022-05-11 20:00:21,34.7334,-86.5667,87.85,56,40,4.61
390,Jinchang,CN,2022-05-11 20:00:21,38.4953,102.1739,51.4,53,89,8.97
391,Aykhal,RU,2022-05-11 20:00:22,66.0,111.5,33.53,88,100,16.78
392,Kavaratti,IN,2022-05-11 20:00:23,10.5669,72.642,84.88,67,73,12.15
393,Pio Ix,BR,2022-05-11 20:00:23,-6.8375,-40.5792,81.14,49,100,5.46
394,Namibe,AO,2022-05-11 20:00:24,-15.1961,12.1522,72.54,72,0,4.79
395,Pocone,BR,2022-05-11 20:00:26,-16.2567,-56.6228,89.83,36,43,3.96
396,Chinsali,ZM,2022-05-11 20:00:27,-10.5414,32.0816,59.95,72,14,4.79
397,Alofi,NU,2022-05-11 20:00:27,-19.0595,-169.9187,79.38,80,21,12.77
398,Imeni Poliny Osipenko,RU,2022-05-11 20:00:28,52.4201,136.4853,36.84,89,100,13.98
399,Freeport,US,2022-05-11 19:56:31,40.6576,-73.5832,78.15,59,75,9.22
400,Nerchinskiy Zavod,RU,2022-05-11 20:00:29,51.3088,119.61,28.44,88,95,5.35
401,Chato,TZ,2022-05-11 20:00:29,-2.6378,31.7669,66.92,90,47,4.25
402,Strai,NO,2022-05-11 20:00:30,58.2,7.9,48.79,76,0,11.5
403,Okato,NZ,2022-05-11 20:00:30,-39.2,173.8833,52.18,80,4,15.01
404,Pudozh,RU,2022-05-11 20:00:31,61.8099,36.5345,47.77,73,96,4.27
405,Chase,CA,2022-05-11 20:00:31,50.8165,-119.6857,62.08,33,100,5.75
406,Hay River,CA,2022-05-11 19:56:03,60.8156,-115.7999,39.18,60,40,6.91
407,Punta Alta,AR,2022-05-11 20:00:32,-38.8759,-62.0736,58.82,50,91,9.33
408,Tommot,RU,2022-05-11 20:00:33,58.9564,126.2925,23.47,93,100,1.57
409,San Carlos Del Zulia,VE,2022-05-11 20:00:33,9.0,-71.9135,85.68,72,89,2.64
410,Altay,CN,2022-05-11 20:00:34,47.8667,88.1167,49.42,26,97,8.12
411,Florida Ridge,US,2022-05-11 20:00:34,27.5803,-80.3867,82.0,55,0,14.97
412,Les Cayes,HT,2022-05-11 20:00:35,18.2,-73.75,83.61,64,100,10.36
413,Codrington,AU,2022-05-11 20:01:35,-38.2667,141.9667,56.52,93,100,4.81
414,Gazanjyk,TM,2022-05-11 20:01:36,39.2446,55.5154,71.62,41,2,9.35
415,Naze,JP,2022-05-11 20:01:36,28.3667,129.4833,68.68,93,100,8.55
416,Lukovetskiy,RU,2022-05-11 20:01:37,64.2956,41.9211,46.81,73,100,6.06
417,Paita,PE,2022-05-11 20:01:37,-5.0892,-81.1144,70.68,72,9,17.16
418,Ulaangom,MN,2022-05-11 20:01:38,49.9811,92.0667,40.95,25,0,3.36
419,Kudahuvadhoo,MV,2022-05-11 20:01:38,2.6708,72.8944,83.19,79,99,20.27
420,Ternate,ID,2022-05-11 20:01:39,0.8,127.4,80.74,84,99,6.08
421,Hamilton,US,2022-05-11 20:01:33,39.1834,-84.5333,88.21,48,25,1.01
422,Hoogstraten,BE,2022-05-11 20:01:39,51.4021,4.7618,67.86,59,50,8.99
423,Camargo,MX,2022-05-11 20:01:40,27.6667,-105.1667,98.8,10,3,8.97
424,Buchanan,LR,2022-05-11 20:01:40,5.8808,-10.0467,80.44,83,27,6.85
425,Samarai,PG,2022-05-11 20:01:41,-10.6167,150.6667,82.38,81,100,8.81
426,Myatlevo,RU,2022-05-11 20:01:41,54.8969,35.6762,46.92,83,90,5.59
427,Naryan-Mar,RU,2022-05-11 20:01:41,67.6713,53.087,35.85,86,40,8.01
428,Mlimba,TZ,2022-05-11 20:01:42,-8.8,35.8167,69.87,76,4,3.53
429,Nouadhibou,MR,2022-05-11 20:01:42,20.931,-17.0347,66.16,84,6,26.64
430,Diffa,NE,2022-05-11 20:01:43,13.3154,12.6113,95.0,24,40,6.2
431,Havre-Saint-Pierre,CA,2022-05-11 20:01:43,50.2334,-63.5986,48.7,61,66,10.18
432,Bereda,ES,2022-05-11 20:01:44,43.2686,-7.5406,58.41,92,100,4.88
433,Vangaindrano,MG,2022-05-11 20:01:44,-23.35,47.6,69.87,81,54,5.46
434,Zabol,AF,2022-05-11 20:01:44,32.25,67.25,67.28,11,0,7.83
435,Teluk Nibung,ID,2022-05-11 20:01:45,3.001,99.8164,77.18,92,100,1.99
436,Rock Sound,BS,2022-05-11 20:00:03,24.9,-76.2,75.42,67,2,8.95
437,Beidao,CN,2022-05-11 20:01:45,34.5686,105.8933,58.39,79,29,4.83
438,Kommunisticheskiy,RU,2022-05-11 20:01:46,61.6789,64.4819,53.64,58,100,6.33
439,Plastun,RU,2022-05-11 20:01:46,44.7561,136.2939,46.96,50,54,4.85
440,Salalah,OM,2022-05-11 20:01:47,17.0151,54.0924,85.95,45,14,4.21
441,Hamadan,IR,2022-05-11 20:01:47,34.7992,48.5146,51.76,42,0,7.87
442,La Rioja,ES,2022-05-11 20:01:47,42.25,-2.5,60.58,87,100,3.42
443,Mathbaria,BD,2022-05-11 20:01:48,22.2876,89.9593,79.38,87,22,6.26
444,Youghal,IE,2022-05-11 20:01:48,51.95,-7.8506,52.81,77,52,11.3
445,Bambanglipuro,ID,2022-05-11 20:01:49,-7.95,110.2833,77.77,90,97,1.86
446,Aviles,ES,2022-05-11 20:01:49,43.5547,-5.9248,62.38,80,75,2.3
447,El Molino,CO,2022-05-11 20:01:50,10.6523,-72.924,83.95,72,100,3.53
448,Bairnsdale,AU,2022-05-11 20:01:50,-37.8333,147.6167,52.05,97,100,4.18
449,Popondetta,PG,2022-05-11 20:01:51,-8.7537,148.2534,74.48,97,75,2.44
450,Ekimchan,RU,2022-05-11 20:01:51,53.0667,132.9667,39.54,99,100,2.37
451,Grand Gaube,MU,2022-05-11 20:01:51,-20.0064,57.6608,75.6,86,12,8.9
452,Luganville,VU,2022-05-11 20:01:52,-15.5333,167.1667,78.66,83,100,18.5
453,Grong,NO,2022-05-11 20:01:52,64.4654,12.3149,49.28,93,87,4.12
454,Santa Rosa,PH,2022-05-11 19:58:25,14.3122,121.1114,84.18,76,82,6.22
455,Banda Aceh,ID,2022-05-11 20:01:53,5.5577,95.3222,80.67,76,100,13.53
456,Zhangye,CN,2022-05-11 19:59:01,38.9342,100.4517,56.59,37,38,18.3
457,Topolobampo,MX,2022-05-11 20:01:53,25.6,-109.05,91.83,33,8,16.84
458,Kasongo-Lunda,CD,2022-05-11 20:01:54,-6.4667,16.8167,72.75,94,100,5.35
459,Rincon,US,2022-05-11 19:59:01,32.296,-81.2354,83.86,32,0,13.04
460,Nicoya,CR,2022-05-11 20:04:31,10.1483,-85.452,90.73,51,76,1.23
461,Creston,US,2022-05-11 20:02:57,41.0586,-94.3614,89.78,84,20,18.41
462,Sibu,MY,2022-05-11 20:04:31,2.3,111.8167,75.33,99,66,0.92
463,Sai Buri,TH,2022-05-11 20:04:32,6.7013,101.6168,78.96,88,99,2.86
464,Sheregesh,RU,2022-05-11 20:04:32,52.9209,87.9869,37.83,49,0,5.68
465,Hornepayne,CA,2022-05-11 20:04:33,49.2138,-84.7705,79.84,13,53,5.68
466,Gravelbourg,CA,2022-05-11 20:04:33,49.8834,-106.5512,61.93,24,99,6.62
467,Tanabe,JP,2022-05-11 20:04:34,33.7333,135.3667,66.92,84,100,5.7
468,Tahe,CN,2022-05-11 20:04:34,52.3333,124.7333,25.03,86,28,4.27
469,Acapulco,MX,2022-05-11 20:04:35,16.8634,-99.8901,87.62,66,100,6.91
470,Tevriz,RU,2022-05-11 20:04:35,57.509,72.4042,54.28,49,100,5.7
471,Soke,ML,2022-05-11 20:04:36,13.598,-5.9386,96.84,5,100,3.6
472,Mala Vyska,UA,2022-05-11 20:04:36,48.6431,31.6366,51.66,56,74,5.19
473,Grafton,US,2022-05-11 20:04:37,42.207,-71.6856,72.91,47,0,14.97
474,Dunedin,NZ,2022-05-11 20:04:42,-45.8742,170.5036,47.17,72,1,7.16
475,Kamenka,RU,2022-05-11 20:03:58,51.3223,42.7678,45.63,95,100,12.77
476,Blagoveshchensk,RU,2022-05-11 20:04:42,50.2667,127.5333,30.81,100,20,4.47
477,Nome,US,2022-05-11 20:04:44,64.5011,-165.4064,37.17,93,100,16.11
478,Tecoanapa,MX,2022-05-11 20:04:46,16.5167,-98.75,88.29,58,41,12.03
479,Nara,JP,2022-05-11 20:00:09,34.6851,135.8049,67.5,64,99,4.5
480,Mangrol,IN,2022-05-11 20:04:46,21.1167,70.1167,83.3,80,1,13.8
481,Chai Badan,TH,2022-05-11 20:04:47,15.2,101.1333,79.88,84,96,3.89
482,Chabahar,IR,2022-05-11 20:04:48,25.2919,60.643,81.88,80,3,9.15
483,Nelson Bay,AU,2022-05-11 20:04:48,-32.7167,152.15,66.0,99,100,1.01
484,Dong Hoi,VN,2022-05-11 20:04:49,17.4833,106.6,78.78,80,100,7.31
485,Ponta Delgada,PT,2022-05-11 20:04:49,37.7333,-25.6667,61.52,67,40,16.11
486,Ilo,PE,2022-05-11 20:04:50,-17.6394,-71.3375,70.66,64,75,9.22
487,Araouane,ML,2022-05-11 20:04:50,18.9048,-3.5265,91.04,6,1,8.41
488,Khanpur,PK,2022-05-11 20:04:51,28.6453,70.6567,95.76,11,0,10.96
489,Kununurra,AU,2022-05-11 20:04:51,-15.7667,128.7333,66.18,94,88,4.61
490,Chissamba,AO,2022-05-11 20:04:51,-12.1667,17.3333,61.81,56,63,4.12
491,Naberera,TZ,2022-05-11 20:04:52,-4.2,36.9333,60.26,86,20,9.22
492,Destin,US,2022-05-11 20:01:16,30.3935,-86.4958,89.15,42,0,9.22
493,Sujiatun,CN,2022-05-11 20:04:52,41.6592,123.3392,48.38,81,100,4.47
494,Hunterville,NZ,2022-05-11 20:04:53,-39.9333,175.5667,37.54,83,0,3.56
495,Meiktila,MM,2022-05-11 20:04:53,20.8667,95.8667,78.22,78,99,9.98
496,Christchurch,NZ,2022-05-11 20:00:02,-43.5333,172.6333,32.2,93,39,3.44
497,Itupiranga,BR,2022-05-11 20:04:54,-5.1347,-49.3267,88.12,78,30,2.42
498,Grindavik,IS,2022-05-11 20:04:54,63.8424,-22.4338,39.67,65,100,4.61
499,Colares,PT,2022-05-11 20:04:55,38.7992,-9.4469,74.79,37,0,13.8
500,Presidencia Roque Saenz Pena,AR,2022-05-11 20:04:55,-26.7852,-60.4388,72.03,48,1,5.59
501,Shingu,JP,2022-05-11 20:04:56,33.7333,135.9833,63.37,94,100,7.49
502,Barra Do Corda,BR,2022-05-11 20:04:56,-5.5,-45.25,80.2,87,21,4.18
503,Conde,BR,2022-05-11 20:04:56,-7.2597,-34.9075,78.26,89,100,4.61
504,Snasa,NO,2022-05-11 20:04:57,64.2457,12.3778,45.81,91,98,3.74
505,Bubaque,GW,2022-05-11 20:04:58,11.2833,-15.8333,77.76,76,78,18.07
506,Aksum,ET,2022-05-11 20:04:58,14.1245,38.7244,68.13,29,0,6.8
507,Shamary,RU,2022-05-11 20:05:59,57.3434,58.2199,38.55,95,12,4.63
508,Morro Bay,US,2022-05-11 20:05:59,35.3658,-120.8499,69.71,43,0,14.07
509,Cumberland,US,2022-05-11 20:05:59,35.0502,-78.8664,79.02,32,0,17.27
510,Tessalit,ML,2022-05-11 20:06:00,20.1986,1.0114,90.66,5,0,10.42
511,Portland,US,2022-05-11 20:02:40,45.5234,-122.6762,62.74,54,75,11.99
512,Great Falls,US,2022-05-11 20:04:55,47.5002,-111.3008,59.67,24,0,6.91
513,Rio Gallegos,AR,2022-05-11 20:06:00,-51.6226,-69.2181,50.05,62,0,9.22
514,Tezu,IN,2022-05-11 20:06:01,27.9167,96.1667,71.51,91,99,3.18
515,Pedra Azul,BR,2022-05-11 20:06:01,-16.0053,-41.2972,76.44,48,86,7.11
516,Kushiro,JP,2022-05-11 20:06:02,42.975,144.3747,46.65,99,99,4.92
517,Manaus,BR,2022-05-11 20:06:02,-3.1019,-60.025,88.29,62,40,4.61
518,Tarata,BO,2022-05-11 20:06:03,-17.6167,-66.0167,71.02,34,70,9.86
519,Wundanyi,KE,2022-05-11 20:06:03,-3.4019,38.364,60.42,87,13,7.34
520,Ishigaki,JP,2022-05-11 20:06:03,24.3448,124.1572,78.91,83,18,17.27
521,Valleyview,CA,2022-05-11 20:06:04,55.0667,-117.2859,54.88,46,96,3.02
522,Englewood,US,2022-05-11 20:05:03,39.6478,-104.9878,89.65,9,40,20.71
523,Muli,MV,2022-05-11 20:06:05,2.9167,73.5667,83.34,79,100,20.8
524,Temryuk,RU,2022-05-11 20:06:05,45.2722,37.3811,50.25,78,7,7.9
525,Zemio,CF,2022-05-11 20:06:07,5.0314,25.1361,69.42,96,100,6.85
526,Asfi,MA,2022-05-11 20:06:08,32.2994,-9.2372,77.14,36,100,17.0
527,Akyab,MM,2022-05-11 20:06:08,20.15,92.9,79.66,85,98,3.49
528,Aksu,CN,2022-05-11 20:06:09,41.1231,80.2644,75.94,27,89,5.06
529,Fairbanks,US,2022-05-11 20:06:09,64.8378,-147.7164,46.09,49,75,4.61
530,Myitkyina,MM,2022-05-11 20:06:10,25.3833,97.4,72.36,99,100,0.54
531,Peace River,CA,2022-05-11 20:06:10,56.2501,-117.286,55.99,42,71,10.65
532,Saint-Joseph,RE,2022-05-11 20:06:11,-21.3667,55.6167,75.58,81,48,3.65
533,Burnie,AU,2022-05-11 20:06:11,-41.0667,145.9167,60.93,83,100,11.45
534,Isangel,VU,2022-05-11 20:06:12,-19.55,169.2667,75.51,68,100,20.09
535,Pierre,US,2022-05-11 20:03:06,44.3683,-100.351,62.87,79,100,5.5
536,Port Hawkesbury,CA,2022-05-11 20:06:13,45.6169,-61.3485,58.96,91,80,3.0
537,Shubarkuduk,KZ,2022-05-11 20:06:13,49.1447,56.4872,51.98,57,100,6.62
538,Warragul,AU,2022-05-11 20:06:14,-38.1667,145.9333,58.05,87,100,2.13
539,Sao Filipe,CV,2022-05-11 20:06:14,14.8961,-24.4956,73.42,80,100,12.3
540,Novyy Urengoy,RU,2022-05-11 20:06:15,66.0833,76.6333,33.24,99,100,2.04
541,Bukachacha,RU,2022-05-11 20:06:15,52.9833,116.9167,29.5,85,100,3.78
542,Comodoro Rivadavia,AR,2022-05-11 20:06:17,-45.8667,-67.5,57.06,47,0,6.91
543,Luau,AO,2022-05-11 20:06:17,-10.7073,22.2247,69.15,54,23,5.14
544,Juba,SS,2022-05-11 20:06:18,4.8517,31.5825,75.69,74,100,1.14
545,Huzhou,CN,2022-05-11 20:03:48,30.8703,120.0933,63.01,95,100,4.63
546,Santa Rosalia,MX,2022-05-11 20:06:18,27.3167,-112.2833,79.83,30,3,9.04
547,Kushmurun,KZ,2022-05-11 20:06:19,52.4503,64.6311,47.77,51,0,4.07
548,Santa Helena De Goias,BR,2022-05-11 20:06:15,-17.8136,-50.5969,81.41,43,86,4.94
549,Anage,BR,2022-05-11 20:06:20,-14.6122,-41.1356,81.81,42,93,2.62
550,Bergama,TR,2022-05-11 20:06:20,39.1207,27.1805,57.79,60,5,6.46
551,Manat,PH,2022-05-11 20:06:20,7.5327,126.0173,73.18,94,98,1.57
552,Oistins,BB,2022-05-11 20:06:21,13.0667,-59.5333,82.49,69,20,18.41
553,Sisimiut,GL,2022-05-11 20:06:21,66.9395,-53.6735,33.55,47,0,7.25
554,Ouesso,CG,2022-05-11 20:07:23,1.6136,16.0517,69.46,99,100,0.81
